,event_id,stations,network_time,ref_time,ref_duration,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_68,attribute_69,attribute_70,attribute_71
80,20180101T053147Z,['DK.ILULI.'],0.0,2018-01-01T05:31:47.703392Z,35.08,3.6055979853,6.21384793744,0.0,-0.27111898982,0.959811440461,-0.855265914831,2.27855854834,10.7365264108,6.38662433463,6.02269760551,5.84781355986,12.7866395117,4.15568118262,12.092496182,0.100274616903,106.441765279,33.6570621835,0.906143955005
81,20180101T053612Z,['DK.ILULI.'],0.0,2018-01-01T05:36:12.463392Z,7.1,3.51072191804,5.45322460111,0.0,-0.263540375978,0.951904761004,-0.80876986824,1.64740744531,9.23223195633,5.60339678554,5.23680976458,5.04361420562,13.0977533144,4.1728887834,12.4152382614,0.469892621609,131.625012264,60.5889935596,0.937501893733
82,20180101T054346Z,['DK.ILULI.'],0.0,2018-01-01T05:43:46.883392Z,15.78,3.59682112108,5.91877453458,0.0,-0.334442786953,0.953433727671,-0.884874473586,2.05825016609,10.1543457343,6.03330368503,5.6056232838,5.42103458133,12.986398792,4.15353422352,12.3042556475,0.0779394603175,8.09095318902,9.43841904522,0.964074008158
83,20180101T054554Z,['DK.ILULI.'],0.0,2018-01-01T05:45:54.763392Z,11.76,3.60162688623,5.73697285517,0.0,-0.199766485555,0.954639711812,-0.749356222231,1.80958807749,9.79021209787,6.14056021515,5.7431405778,5.57851301008,13.1121805073,4.16077495057,12.4345176612,0.245413521634,127.459963949,20.9386724964,0.960010117274
84,20180101T054918Z,['DK.ILULI.'],0.0,2018-01-01T05:49:18.083392Z,9.76,3.5872967397,5.638454632,0.0,-0.145773967411,0.954547369948,-0.670712385684,1.71799397828,9.59074295042,6.15873735467,5.78589105146,5.62549342406,13.3850313269,4.16820751778,12.7194775722,0.239108941647,147.127798112,56.3358698472,0.945344766584
85,20180101T055516Z,['DK.ILULI.'],0.0,2018-01-01T05:55:16.763392Z,15.94,3.59754240106,5.85935175965,0.0,-0.24528745043,0.954451373802,-0.818790958119,1.93248073916,10.035609086,6.1255968795,5.7361779325,5.57789044846,13.0088688563,4.16845939201,12.3229304639,0.38879625094,136.355558339,52.947431143,0.943805560932
86,20180101T055711Z,['DK.ILULI.'],0.0,2018-01-01T05:57:11.903392Z,24.78,3.59492824073,6.05584499004,0.0,-0.275122456546,0.959213246034,-0.8378142327,2.13818446368,10.4252578044,6.26759691319,5.91127440973,5.74714839429,13.0888897923,4.16483297774,12.4085938874,0.242191122209,154.581721035,32.3188475874,0.864208504798
87,20180101T055854Z,['DK.ILULI.'],0.0,2018-01-01T05:58:54.623392Z,200.74,3.80666198514,6.8742339789,0.0,-0.216100222121,0.954803391035,-0.827683932875,2.4590802696,12.0756180274,7.63098946927,7.26540140467,7.04374116323,12.3311666021,4.13317588925,11.6178537965,0.155577685697,134.282875595,41.2290528151,0.730291068572
88,20180101T060607Z,['DK.ILULI.'],0.0,2018-01-01T06:06:07.423392Z,14.2,3.59906568941,5.85416457778,0.0,-0.292139898358,0.953018752227,-0.840801386757,1.96855240584,10.0237336614,6.02756561398,5.64701289738,5.47350096317,13.0381088507,4.16178731388,12.3560434103,0.268134822368,140.492834488,54.6304593684,0.942183662044
89,20180101T061425Z,['DK.ILULI.'],0.0,2018-01-01T06:14:25.483392Z,13.28,3.64188128441,5.81661893903,0.0,-0.23806946636,0.953770847909,-0.767482307059,1.84545835922,9.95871960863,6.20644517808,5.81575375225,5.67753677463,13.2103210378,4.16815672846,12.5355116133,0.420424158608,135.040700329,64.6548364767,0.960220627251
90,20180101T061556Z,['DK.ILULI.'],0.0,2018-01-01T06:15:56.283392Z,19.04,3.55523827401,5.93331233282,0.0,-0.31231864499,0.954914691026,-0.857565365632,2.08602374354,10.179543583,6.02885748037,5.67881760368,5.4809269091,13.0620749804,4.16194173216,12.3812779555,0.267470137729,144.84186723,8.65486812495,0.959599158817
91,20180101T061842Z,['DK.ILULI.'],0.0,2018-01-01T06:18:42.903392Z,6.96,3.45988823678,5.43835009105,0.0,-0.22670431042,0.950815851087,-0.732168329736,1.71563659389,9.18753681527,5.67827165403,5.26734954833,5.11999807224,13.4044248602,4.16579229945,12.7406742503,0.241870201568,99.3339454154,25.318322286,0.987078496351
92,20180101T062634Z,['DK.ILULI.'],0.0,2018-01-01T06:26:34.083392Z,19.88,3.75220712158,5.96587938328,0.0,0.0293162086185,0.960084207342,-0.477767626291,1.74076713372,10.2504512374,7.39074852624,6.83153761571,6.24528945144,12.3012409121,3.98310099545,11.6385323145,0.392361015618,176.433074134,26.3159832347,0.804756261402
93,20180101T062945Z,['DK.ILULI.'],0.0,2018-01-01T06:29:45.983392Z,25.88,3.58405514964,6.09036434058,0.0,-0.287658608175,0.955983564227,-0.822532612988,2.20697534846,10.490330517,6.32369975885,5.90676594964,5.72357040779,13.035651885,4.15463165193,12.3558591731,0.137552302693,112.916152694,24.0204043183,0.975073749276
94,20180101T063532Z,['DK.ILULI.'],0.0,2018-01-01T06:35:32.403392Z,14.76,3.51526934842,5.82300410733,0.0,-0.311599475162,0.957733699898,-0.834354439799,2.05091445523,9.95447033421,5.86787307147,5.47309924813,5.31949655276,13.1315039635,4.15964766534,12.4552690715,0.0462456892508,126.169400356,17.5467019153,0.977152702723
95,20180101T063829Z,['DK.ILULI.'],0.0,2018-01-01T06:38:29.583392Z,10.0,3.50163328488,5.60740800369,0.0,-0.262402247389,0.949640601837,-0.841680014837,1.81880887828,9.52921685284,5.68429270796,5.28829021983,5.12613818468,12.8405831644,4.15818935227,12.1486640135,0.190440566384,96.1105621082,4.63582782958,0.925770396421
96,20180101T064116Z,['DK.ILULI.'],0.0,2018-01-01T06:41:16.803392Z,9.5,3.5353335553,5.60026055759,0.0,-0.24234299456,0.951135005524,-0.790107042246,1.76119128586,9.51858518616,5.86711005172,5.47537209446,5.30431014824,13.2240111851,4.16643176431,12.5505106739,0.278059866827,120.705502021,47.6842459715,0.963373056975
97,20180101T064455Z,['DK.ILULI.'],0.0,2018-01-01T06:44:55.363392Z,74.26,3.60957378838,6.40359871009,0.0,-0.305550840884,0.955604611701,-0.972782023233,2.35525368256,11.1463710739,6.57120954663,6.13196848803,5.90969686656,11.74640293,4.11093498721,11.0035537589,0.0782024900791,102.979160137,65.6236151262,0.682032830191
98,20180101T064821Z,['DK.ILULI.'],0.0,2018-01-01T06:48:21.803392Z,39.5,3.65462951948,6.25491871823,0.0,-0.269202119896,0.955847878942,-0.846460902071,2.22374505127,10.8317767908,6.57582015698,6.17967246966,6.00682606388,12.7932776818,4.15476708191,12.0998291037,0.329493190861,134.019879059,54.5908413907,0.940770795867
99,20180101T065149Z,['DK.ILULI.'],0.0,2018-01-01T06:51:49.063392Z,12.72,3.53468746639,5.74264595479,0.0,-0.292403274925,0.953142253566,-0.844751643952,1.92388893709,9.80314876268,5.83517265116,5.45106250989,5.31050467676,13.1081184821,4.17004413423,12.4271276673,0.324983265721,146.196670646,80.1082481525,0.96376535659
100,20180101T065357Z,['DK.ILULI.'],0.0,2018-01-01T06:53:57.043392Z,6.92,3.53705629149,5.4248376373,0.0,-0.156344038077,0.952355707167,-0.679226818305,1.54576081982,9.17324029652,5.90733531532,5.53330631669,5.3491202372,13.3311747695,4.16580482478,12.6635812824,0.418645296558,5.09718879256,43.3176620275,0.943929752445
101,20180101T065525Z,['DK.ILULI.'],0.0,2018-01-01T06:55:25.923392Z,18.44,3.52185930121,5.88098338448,0.0,-0.276862196312,0.955823067404,-0.852016862809,2.05971667292,10.0728174564,5.97027534296,5.57983773343,5.4418188354,12.9594320505,4.17295520516,12.2692022531,0.0850270836007,147.897308422,78.8199675695,0.936605995619
102,20180101T070150Z,['DK.ILULI.'],0.0,2018-01-01T07:01:50.003392Z,77.08,3.62527229474,6.41333416846,0.0,-0.233617086868,0.95661668021,-0.856666159374,2.31882471302,11.1575523001,6.82877530899,6.41530920067,6.22796801768,12.4611970411,4.14480732004,11.7516809001,0.0854804879723,170.969498974,18.6011191888,0.880764646838
103,20180101T071156Z,['DK.ILULI.'],0.0,2018-01-01T07:11:56.423392Z,18.38,3.60264709003,5.96778552865,0.0,-0.333484544462,0.954870048763,-0.874772573872,2.07915994734,10.2527367134,6.11688280668,5.70401840228,5.54938289048,13.1380064599,4.16344395726,12.4608566381,0.167254166192,131.412035164,20.7878421926,0.817841234086
104,20180101T071405Z,['DK.ILULI.'],0.0,2018-01-01T07:14:05.083392Z,11.7,3.58490869326,5.76942524962,0.0,-0.293914180906,0.954893173676,-0.808838191244,1.90831434759,9.85274171364,5.97804273079,5.58904138442,5.43649971375,13.2972065238,4.16762568706,12.6272165369,0.159191626424,74.4836886496,6.04914017245,0.981706404553
105,20180101T071634Z,['DK.ILULI.'],0.0,2018-01-01T07:16:34.463392Z,9.06,3.47624282476,5.55329186905,0.0,-0.251662806944,0.955105232402,-0.786287585176,1.80289754534,9.42099466161,5.70225069394,5.30164504496,5.10808573257,13.1541197129,4.16001937644,12.4789865057,0.133670043616,157.315641562,77.3066355903,0.94933641576
106,20180101T071818Z,['DK.ILULI.'],0.0,2018-01-01T07:18:18.663392Z,6.82,3.47665913239,5.41739787117,0.0,-0.21859031501,0.953999249091,-0.703774146548,1.65362215373,9.15276100799,5.73071625397,5.33425835227,5.14974800032,13.501906652,4.17126527361,12.8414185064,0.234886131343,132.60163625,78.245344254,0.980521043606
107,20180101T072254Z,['DK.ILULI.'],0.0,2018-01-01T07:22:54.343392Z,14.94,3.53289395702,5.77980701738,0.0,-0.248952061576,0.953538921904,-0.776932973741,1.93006749637,9.87588408434,6.02610809313,5.64781721245,5.4818077623,13.1829804838,4.16866464908,12.5065266753,0.248198859368,159.853039785,73.9424287564,0.930466804156
108,20180101T072734Z,['DK.ILULI.'],0.0,2018-01-01T07:27:34.363392Z,61.06,3.57905437311,6.30541920284,0.0,-0.25166442522,0.956520281402,-0.877662948899,2.29413320293,10.9395628731,6.59826911315,6.24222953011,5.96026624485,12.2780782786,4.12412599948,11.5647218279,0.139903352161,135.396710821,63.0989765091,0.77742765829
109,20180101T072938Z,['DK.ILULI.'],0.0,2018-01-01T07:29:38.443392Z,23.4,3.6364874024,6.01417660867,0.0,-0.0846333761324,0.955164655015,-0.779443498037,1.99535764034,10.3415196218,6.54496142839,6.10666527151,5.82962793149,11.8991467009,4.08955859988,11.1743099414,0.166718291432,141.217947865,70.3392860099,0.893768808913
110,20180101T073353Z,['DK.ILULI.'],0.0,2018-01-01T07:33:53.143392Z,10.8,3.56482925145,5.66012813641,0.0,-0.182156331532,0.952215213222,-0.719563750287,1.76620187935,9.63703205148,6.08305630122,5.68533697328,5.54321292233,13.2661613696,4.17202116587,12.593064634,0.241587913854,129.660262419,68.6569004011,0.969869136698
111,20180101T073612Z,['DK.ILULI.'],0.0,2018-01-01T07:36:12.083392Z,81.28,3.7251066874,6.50974347085,0.0,-0.207006161116,0.957185271945,-0.789212558445,2.2951090248,11.3566398465,7.14549583222,6.77946131652,6.59068341721,12.9246028071,4.1595848545,12.2369608792,0.157652991161,129.096656751,54.6531365332,0.923311495232
112,20180101T074038Z,['DK.ILULI.'],0.0,2018-01-01T07:40:38.803392Z,27.84,3.55695758595,6.10048801838,0.0,-0.350884646756,0.953085588079,-0.940193069668,2.25440224446,10.5149666679,6.05770834188,5.62218039678,5.44450918043,12.4872105994,4.14115537947,11.7805458565,0.189440924442,0.472375030077,23.0287177224,0.906767480104
113,20180101T074816Z,['DK.ILULI.'],0.0,2018-01-01T07:48:16.603392Z,6.6,3.50750547987,5.42358796508,0.0,-0.24942974729,0.953224204412,-0.805649702566,1.62372816198,9.16990731123,5.54645635381,5.18311722565,5.00690879034,13.0004174659,4.16612956981,12.3147967379,0.295545639893,140.156320011,56.2631658595,0.957733675577
114,20180101T075039Z,['DK.ILULI.'],0.0,2018-01-01T07:50:39.083392Z,4.14,3.48483903679,5.09297432674,0.0,-0.0469158003899,0.949747356055,-0.574039238299,1.21067843198,8.52716619818,5.78333198146,5.41295573247,5.27029792597,13.5573016286,4.1806484683,12.8966121844,0.587851468946,58.2153557858,32.7205018583,0.997541100574
115,20180101T075151Z,['DK.ILULI.'],0.0,2018-01-01T07:51:51.543392Z,30.56,3.58969271253,6.11601392493,0.0,-0.284565304728,0.954457277444,-0.882876155814,2.18981569107,10.5566507189,6.27660828176,5.87826708943,5.70719107647,12.676107327,4.152914965,11.9765184532,0.224992050334,145.007569477,63.6761148247,0.857828100348
116,20180101T075422Z,['DK.ILULI.'],0.0,2018-01-01T07:54:22.243392Z,19.8,3.58114872015,5.99410747059,0.0,-0.340445949352,0.955352142154,-0.911268982117,2.13859534253,10.3005118891,6.01131402728,5.61769676398,5.45518633299,12.8949532106,4.1585777665,12.2059841579,0.131296356511,145.505988608,41.1596179394,0.971028444633
117,20180101T075631Z,['DK.ILULI.'],0.0,2018-01-01T07:56:31.383392Z,58.9,3.64037466613,6.39482217774,0.0,-0.25951037403,0.954842713005,-0.837478857107,2.35618182481,11.1083348579,6.76182766855,6.34203293351,6.17644063199,12.7917503494,4.15481122751,12.098199067,0.207673781008,115.147573686,38.2048811928,0.900133949937
118,20180101T075834Z,['DK.ILULI.'],0.0,2018-01-01T07:58:34.103392Z,9.76,3.5622035014,5.66931777787,0.0,-0.269405700722,0.953514490447,-0.784363553396,1.83275993574,9.65356871129,5.91150474335,5.50087255791,5.35141712697,13.2722907161,4.16513686235,12.6017989101,0.337272357618,129.670298478,57.6036930451,0.967270836648
119,20180101T080729Z,['DK.ILULI.'],0.0,2018-01-01T08:07:29.863392Z,7.8,3.49748875958,5.47750942461,0.0,-0.217277672683,0.955564330793,-0.719152122679,1.6766944524,9.273762627,5.79095662492,5.41340746263,5.2467330119,13.4381697852,4.17072087127,12.77456436,0.417846631807,133.219461096,36.4804311379,0.982233085197
120,20180101T081113Z,['DK.ILULI.'],0.0,2018-01-01T08:11:13.223392Z,16.34,3.65329710155,5.97181768282,0.0,-0.290685350785,0.954143682252,-0.828328579086,2.03276173739,10.2571089383,6.23711181223,5.84312152541,5.6747470189,13.1726787872,4.16451900309,12.497049568,0.242337625815,121.769190392,30.3702797413,0.989607542818
121,20180101T081502Z,['DK.ILULI.'],0.0,2018-01-01T08:15:02.623392Z,13.96,3.55446517195,5.77599211879,0.0,-0.217863107354,0.953980719679,-0.785140309801,1.90905579284,9.86828896438,6.07412758375,5.68015292538,5.51339571384,13.1017310888,4.159985892,12.4237625098,0.10453298632,154.004550198,48.4670444182,0.940513197424
122,20180101T081821Z,['DK.ILULI.'],0.0,2018-01-01T08:18:21.363392Z,7.94,3.41298159404,5.40272848523,0.0,-0.18989395894,0.955423850385,-0.740087574028,1.68420728726,9.1208861247,5.64126481668,5.22805531431,5.07862431731,13.2618406481,4.17053954946,12.5890038225,0.292257557657,106.923810847,30.9546022109,0.96949892093
123,20180101T082054Z,['DK.ILULI.'],0.0,2018-01-01T08:20:54.243392Z,151.22,3.74823697631,6.68406507632,0.0,-0.215709621261,0.954467220859,-0.889325562683,2.32983962077,11.7070628999,7.33738212341,6.89783483494,6.70024841833,12.042318091,4.13392153352,11.3105312766,0.184944587561,134.027832742,52.1394085732,0.75045382258
124,20180101T083024Z,['DK.ILULI.'],0.0,2018-01-01T08:30:24.303392Z,23.86,3.55531964573,6.00682458715,0.0,-0.258452394626,0.956266717095,-0.839560756977,2.13418090538,10.3256788974,6.14980248875,5.77366295891,5.60522094823,12.8297215589,4.15720966134,12.1375188202,0.185746147726,141.893595477,40.3302835409,0.895536165827
125,20180101T083553Z,['DK.ILULI.'],0.0,2018-01-01T08:35:53.563392Z,25.94,3.54341429381,6.01390731268,0.0,-0.23860113551,0.955657360414,-0.79749236026,2.13802822227,10.3418872126,6.26388996463,5.885297796,5.72484193738,13.0540300655,4.16600129534,12.3714240958,0.331069017594,145.631582702,61.9387586914,0.917501625506
126,20180101T083757Z,['DK.ILULI.'],0.0,2018-01-01T08:37:57.663392Z,92.72,3.65174852237,6.47549403838,0.0,-0.214280034969,0.955578389729,-0.829047227007,2.3069964871,11.2789243143,6.98057430257,6.58995294453,6.40500019801,12.4535549939,4.14508435171,11.7434793695,0.205538613915,130.311209859,67.9746998927,0.727181298586
127,20180101T084427Z,['DK.ILULI.'],0.0,2018-01-01T08:44:27.203392Z,8.78,3.55193099492,5.53796447409,0.0,-0.178113529927,0.95313877449,-0.716878164304,1.64890659038,9.40756908565,5.96707206445,5.55568836436,5.3921295012,13.1656856614,4.16628198548,12.4890901731,0.591021820302,126.518654627,52.4161058663,0.956138133034
128,20180101T085013Z,['DK.ILULI.'],0.0,2018-01-01T08:50:13.663392Z,8.22,3.42840622588,5.51500932627,0.0,-0.392077318064,0.951169963614,-0.920206156081,1.86786515336,9.34745784737,5.32010075246,4.90224790136,4.76401334163,13.2124927011,4.17877496411,12.534265163,0.392267753599,169.33483909,65.7537324865,0.951119473585
129,20180101T085254Z,['DK.ILULI.'],0.0,2018-01-01T08:52:54.803392Z,17.64,3.5573422843,5.83330073725,0.0,-0.140371101484,0.953664683212,-0.702507412945,1.91238735014,9.97863863149,6.33708480565,5.94599289772,5.78205792344,13.1999478479,4.16558090817,12.5254364748,0.0705992134351,2.06513097442,41.5783367616,0.965346819951
130,20180101T085758Z,['DK.ILULI.'],0.0,2018-01-01T08:57:58.223392Z,9.94,3.50585794682,5.57956923195,0.0,-0.206968514634,0.954576842629,-0.732441662965,1.75813015899,9.47614134556,5.88086476929,5.49953485958,5.35672920819,13.3053049593,4.17146210882,12.63447838,0.135927473673,177.836952815,61.4368549437,0.741976487137
131,20180101T090135Z,['DK.ILULI.'],0.0,2018-01-01T09:01:35.703392Z,13.46,3.53091315008,5.74691379598,0.0,-0.227214359586,0.955235925131,-0.745325243428,1.91155206993,9.80848897968,6.03379328147,5.66647317592,5.53971468623,13.4280134613,4.17703701024,12.7618144217,0.168269011087,138.982673482,47.470573518,0.947793666094
132,20180101T090327Z,['DK.ILULI.'],0.0,2018-01-01T09:03:27.323392Z,81.12,3.63648835173,6.47031623994,0.0,-0.256680524898,0.954638407896,-0.929906286507,2.38007704691,11.2631511307,6.73703904985,6.31885499468,6.12383976301,11.9809272575,4.13112853531,11.2461724588,0.222006025571,117.584620819,31.7977813359,0.76809185115
133,20180101T090920Z,['DK.ILULI.'],0.0,2018-01-01T09:09:20.063392Z,9.52,3.48598650278,5.56485733978,0.0,-0.290979849338,0.949218956006,-0.804617834822,1.79123707782,9.44947893761,5.66131383791,5.31908879522,5.18041909849,13.3557803125,4.17792956388,12.6854945633,0.404653932122,125.909092064,61.4670007037,0.943406563812
134,20180101T091150Z,['DK.ILULI.'],0.0,2018-01-01T09:11:50.743392Z,4.12,3.43617319177,5.15648041077,0.0,-0.193031071509,0.953438439424,-0.721971411643,1.43114649065,8.63691761582,5.42469674676,5.00130955102,4.867927364,13.3011567395,4.16584239485,12.6319645245,0.53328493812,109.304172746,73.1841748196,0.972738393013
135,20180101T091434Z,['DK.ILULI.'],0.0,2018-01-01T09:14:34.303392Z,36.98,3.58128401451,6.11560988389,0.0,-0.199821519424,0.952316585541,-0.74032974772,2.11754982492,10.55098091,6.50141538674,6.22524703226,6.19572061589,13.2230551129,4.18538313218,12.543195548,0.129969322706,127.087113608,59.0915627387,0.831205137649
136,20180101T092117Z,['DK.ILULI.'],0.0,2018-01-01T09:21:17.643392Z,52.6,3.68418268167,6.34166435451,0.0,-0.278684667061,0.954737326221,-0.840465610421,2.22721310135,11.0183892158,6.76652159942,6.39096269861,6.21050456547,12.8119080899,4.15822223801,12.1183405103,0.278173051734,149.060503619,69.3694551336,0.797899026159
137,20180101T092337Z,['DK.ILULI.'],0.0,2018-01-01T09:23:37.583392Z,56.08,3.61828168657,6.3487306659,0.0,-0.344949507224,0.955864568137,-0.967981134876,2.33899933757,11.0256173576,6.40940814789,6.0448174664,5.88137422412,12.3327879527,4.14646439208,11.6148392899,0.148393517804,169.800506791,57.6660912574,0.715720166468
138,20180101T093045Z,['DK.ILULI.'],0.0,2018-01-01T09:30:45.983392Z,12.62,3.59247768647,5.76848421742,0.0,-0.262226894884,0.952870065576,-0.832321547254,1.86453373808,9.85737135687,5.97557950176,5.60918836423,5.47491546202,13.1151870665,4.1756784787,12.4326924289,0.160828072336,132.459531366,23.3373139604,0.962369847812
139,20180101T093526Z,['DK.ILULI.'],0.0,2018-01-01T09:35:26.963392Z,10.72,3.45980299079,5.59475987827,0.0,-0.254935779107,0.949722603917,-0.782422062645,1.84672348229,9.50311904359,5.7660930394,5.34766170869,5.17153192578,13.1427421943,4.16036330089,12.4668781012,0.318216956902,119.685654012,59.508417865,0.947145523348
140,20180101T093832Z,['DK.ILULI.'],0.0,2018-01-01T09:38:32.323392Z,4.0,3.38331659993,5.13015034965,0.0,-0.274580067246,0.945278655633,-0.787478320356,1.49471006899,8.58009602027,5.15899211097,4.78762683876,4.62371236323,13.3516340777,4.16823627877,12.6843186206,0.236886962712,130.442824944,78.1495553612,0.983653379926
141,20180101T094645Z,['DK.ILULI.'],0.0,2018-01-01T09:46:45.683392Z,21.24,3.7124767778,5.90320266631,0.0,0.151134660788,0.94750785408,-0.574671125584,1.67124613331,10.1316130697,7.18111936257,6.69122949245,6.15335531456,11.5320459746,3.94373655156,10.83674427,0.328206008444,138.478304668,41.6915590647,0.848180283628
142,20180101T094838Z,['DK.ILULI.'],0.0,2018-01-01T09:48:38.003392Z,48.6,3.61248540573,6.19564218789,0.0,-0.262063938708,0.957144059425,-0.908314655041,2.11843600518,10.7326238104,6.47568733329,6.09246841293,5.90248855513,12.244382542,4.14373922622,11.5219064855,0.367992868721,130.009654079,51.2139080524,0.857033346497
143,20180101T095052Z,['DK.ILULI.'],0.0,2018-01-01T09:50:52.183392Z,10.6,3.52503458796,5.61424370164,0.0,-0.155784528299,0.95424128615,-0.692304193528,1.75998013409,9.54322030009,6.00336485953,5.67954167579,5.49255592714,13.3245368399,4.17195131111,12.6545685132,0.19768389506,148.04321088,83.7177133714,0.951190273314
144,20180101T095302Z,['DK.ILULI.'],0.0,2018-01-01T09:53:02.983392Z,6.54,3.48507714814,5.35825309564,0.0,-0.165545101607,0.955361898395,-0.710141514897,1.54324069156,9.04380126301,5.72503740739,5.38300055829,5.18881538987,13.3358225198,4.17447676535,12.6656190538,0.362498134659,125.60174086,61.2936738516,0.980079642828
145,20180101T095813Z,['DK.ILULI.'],0.0,2018-01-01T09:58:13.763392Z,8.78,3.52759450726,5.54226913691,0.0,-0.204229899449,0.953647553349,-0.717615889825,1.69895580638,9.40794091055,5.89100166619,5.52335153702,5.34187094593,13.3093977082,4.16920782967,12.6395321681,0.217832960252,73.1676131483,30.6756792311,0.923494800624
146,20180101T095926Z,['DK.ILULI.'],0.0,2018-01-01T09:59:26.963392Z,95.16,3.68285607486,6.51736866949,0.0,-0.220278656255,0.955495229905,-0.864001376878,2.31539400348,11.3607762278,6.97678376263,6.72492718598,6.39120671396,12.0472664317,4.10039067989,11.3279929709,0.133717238676,133.623731275,38.0318337818,0.8145579
147,20180101T100212Z,['DK.ILULI.'],0.0,2018-01-01T10:02:12.883392Z,88.76,3.69614634692,6.45729429295,0.0,-0.212775306783,0.955808758862,-0.849581961358,2.21732531886,11.2595855794,7.00415812543,6.62891543227,6.41565079736,12.2847237898,4.13896781845,11.5664767319,0.194595869282,141.700261821,59.6218271002,0.788406517371
148,20180101T100625Z,['DK.ILULI.'],0.0,2018-01-01T10:06:25.063392Z,16.1,3.57691031228,5.77637089926,0.0,-0.11060345771,0.954525716758,-0.664380944758,1.80242715799,9.87019811357,6.40716353306,6.0136275511,5.85703113829,13.3187621567,4.17112882814,12.6487592153,0.318310658235,119.174444621,31.099296606,0.930234931903
149,20180101T100808Z,['DK.ILULI.'],0.0,2018-01-01T10:08:08.583392Z,24.44,3.63808596769,6.02761837189,0.0,-0.14768910014,0.979185297362,-0.531415431814,2.00044601371,10.3684653401,6.87594474798,6.64376924237,6.20012991866,13.4279121656,4.09662162011,12.7877486849,0.097990611022,73.0041281527,8.81211373739,0.902497641599
150,20180101T101250Z,['DK.ILULI.'],0.0,2018-01-01T10:12:50.343392Z,3.76,3.37605224155,5.01619541706,0.0,-0.180287344825,0.943660316202,-0.687591882515,1.31904224115,8.36961371311,5.31026513263,4.90024719064,4.76998816976,13.323702166,4.1716236982,12.6537976564,0.463099318631,132.449417596,73.8107012037,0.964374603133
151,20180101T101511Z,['DK.ILULI.'],0.0,2018-01-01T10:15:11.783392Z,69.92,3.64059725872,6.34661048622,0.0,-0.212628396724,0.954731240493,-0.890615828052,2.20074807157,11.0284502449,6.77591995655,6.35451907404,6.13786596741,11.9467360067,4.1259816145,11.211635783,0.244548114795,150.927766722,27.8416287474,0.842571141133
152,20180101T101737Z,['DK.ILULI.'],0.0,2018-01-01T10:17:37.783392Z,52.0,3.65982172628,6.295554932,0.0,-0.175869577348,0.95612333671,-0.788331023859,2.1795646206,10.9173183812,6.82903087619,6.45212911676,6.25474939736,12.6555723186,4.14862991779,11.9562695067,0.194872527628,17.5783306752,13.1658191072,0.866328401755
153,20180101T102001Z,['DK.ILULI.'],0.0,2018-01-01T10:20:01.023392Z,36.24,3.64738577014,6.17546278028,0.0,-0.233186415951,0.954832016031,-0.799575238218,2.12423523006,10.6808299104,6.63373349685,6.22584258184,6.05350941333,12.9097186352,4.15741423849,12.2219778305,0.221904142044,158.641314411,42.1148579111,0.896750560523
154,20180101T102636Z,['DK.ILULI.'],0.0,2018-01-01T10:26:36.863392Z,35.8,3.58450757295,6.131481963,0.0,-0.211095735969,0.956976256611,-0.811601916256,2.15233694799,10.5776810354,6.47797121295,6.0515581518,5.89261760315,12.6512972711,4.154213679,11.9498046574,0.283920616367,142.239950251,75.2040126671,0.936650439229
155,20180101T103146Z,['DK.ILULI.'],0.0,2018-01-01T10:31:46.963392Z,7.68,3.39347730759,5.40191516093,0.0,-0.244288532933,0.951951071176,-0.721962772969,1.73538236937,9.11663032439,5.56206985402,5.22439195631,4.98408957743,13.3688798719,4.15886757832,12.7055408973,0.0581542973332,66.7907856416,39.062531929,0.850980567084
156,20180101T103441Z,['DK.ILULI.'],0.0,2018-01-01T10:34:41.503392Z,14.42,3.59690706536,5.81556372028,0.0,-0.265084041937,0.955009836562,-0.837036101805,1.89356572226,9.95254530152,6.01985254619,5.64661756294,5.4819757532,12.8871318218,4.1669448312,12.1948652049,0.309360877393,146.625388547,69.3176176564,0.962748658398
157,20180101T103626Z,['DK.ILULI.'],0.0,2018-01-01T10:36:26.163392Z,6.3,3.87015171609,5.43765530641,0.0,0.158649495207,0.957926119933,-0.241485007931,0.940909748622,9.21334885323,7.44300173784,7.51681041631,6.79303293123,14.4602641737,4.11476256358,13.8624661954,0.354200883894,168.33401857,34.6880417242,0.52340042302
158,20180101T103925Z,['DK.ILULI.'],0.0,2018-01-01T10:39:25.203392Z,269.74,3.91438806825,6.94268798487,0.0,-0.0688980942071,0.95282050698,-0.870132836384,2.2639534922,12.2250594812,8.01338910211,7.62242069261,7.08727537422,10.2784583515,3.93815856122,9.49408306418,0.138964506037,148.141100806,44.7983823426,0.708405453669
159,20180101T104520Z,['DK.ILULI.'],0.0,2018-01-01T10:45:20.843392Z,3.14,3.38570191627,4.949291826,0.0,-0.130174644125,0.953442895847,-0.68053937065,1.23577719176,8.23498786326,5.28923378177,4.91561284222,4.75253714409,13.357173453,4.18273039443,12.685379344,0.3426050087,144.736735644,71.4981051965,0.911307382807
